transaction_id,date,account_id,client_id,client_name,gender,age,account_type,transaction_type,amount,channel,city,balance_after
TXN01205,2025-12-30,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Debit,247501,Online,Douala,101929
TXN01206,2025-07-08,ACC10061,CL1061,Marie Mbarga,F,37,Current,Credit,326557,ATM,Douala,456788
TXN01207,2025-02-14,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Debit,241057,ATM,Douala,102926
TXN01208,2025-04-02,ACC10128,CL1128,Yvonne Mbarga,F,51,Current,Credit,471782,Online,Bafoussam,1220780
TXN01209,2025-03-26,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Debit,58338,Online,Yaoundé,1881635
TXN01210,2025-09-12,ACC10000,CL1000,Jean Mballa,M,36,Savings,Debit,78570,Mobile,Douala,1515922
TXN01211,2025-11-18,ACC10071,CL1071,Serge Etoa,M,33,Savings,Debit,273990,ATM,Douala,0
TXN01212,2025-12-16,ACC10126,CL1126,Franck Tchoumi,M,58,Current,Credit,219385,Mobile,Yaoundé,1477862
TXN01213,2025-08-04,ACC10295,CL1295,Sandrine Nkou,F,46,Savings,Credit,182770,Branch,Yaoundé,993037
TXN01214,2025-04-07,ACC10211,CL1211,Sandrine Mbarga,F,48,Savings,Debit,153838,ATM,Yaoundé,809841
TXN01215,2025-09-24,ACC10143,CL1143,Marie Essomba,F,51,Current,Debit,122806,Online,Garoua,1319050
TXN01216,2025-06-25,ACC10149,CL1149,Estelle Mbarga,F,48,Savings,Credit,304407,Online,Yaoundé,1284868
TXN01217,2025-12-07,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Credit,312090,Branch,Bafoussam,626171
TXN01218,2025-10-18,ACC10138,CL1138,Solange Ngono,F,45,Savings,Credit,160426,Mobile,Douala,2022421
TXN01219,2025-05-14,ACC10066,CL1066,Chantal Essomba,F,46,Savings,Credit,91039,Mobile,Bafoussam,543356
TXN01220,2025-05-28,ACC10113,CL1113,Clarisse Mbarga,F,46,Savings,Credit,195983,ATM,Garoua,1456084
TXN01221,2025-05-26,ACC10120,CL1120,Franck Mballa,M,39,Savings,Debit,186137,Branch,Garoua,1305413
TXN01222,2025-12-31,ACC10019,CL1019,Sandrine Mbarga,F,39,Savings,Debit,85300,Online,Garoua,916227
TXN01223,2025-12-29,ACC10090,CL1090,Paul Nkou,M,22,Savings,Debit,92938,Mobile,Douala,1717052
TXN01224,2025-03-01,ACC10238,CL1238,Lionel Ngono,M,37,Current,Debit,125730,ATM,Yaoundé,1757426
TXN01225,2025-03-06,ACC10064,CL1064,Marie Nana,F,55,Current,Credit,302216,Branch,Douala,1256712
TXN01226,2025-04-05,ACC10104,CL1104,Blaise Mvondo,M,49,Savings,Credit,194814,Mobile,Yaoundé,861870
TXN01227,2025-06-26,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Debit,167169,Mobile,Yaoundé,677869
TXN01228,2025-10-04,ACC10283,CL1283,Lionel Atangana,M,60,Current,Credit,236105,Mobile,Yaoundé,2150466
TXN01229,2025-01-13,ACC10190,CL1190,Brigitte Essomba,F,30,Savings,Credit,64695,Branch,Garoua,306007
TXN01230,2025-03-16,ACC10137,CL1137,Solange Mballa,F,47,Current,Credit,403924,Branch,Garoua,965064
TXN01231,2025-01-03,ACC10296,CL1296,Clarisse Atangana,F,53,Current,Credit,82816,Online,Garoua,1863619
TXN01232,2025-05-29,ACC10064,CL1064,Marie Nana,F,55,Current,Credit,249465,Mobile,Douala,1203961
TXN01233,2025-12-19,ACC10053,CL1053,Didier Nkou,M,44,Savings,Credit,178568,ATM,Bamenda,1129896
TXN01234,2025-01-21,ACC10271,CL1271,Didier Nana,M,39,Savings,Credit,472950,Mobile,Bafoussam,2015721
TXN01235,2025-01-13,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Debit,162523,Branch,Yaoundé,1810033
TXN01236,2025-07-02,ACC10158,CL1158,Brigitte Nkou,F,63,Current,Debit,234818,ATM,Garoua,0
TXN01237,2025-11-08,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,29853,Mobile,Douala,1839843
TXN01238,2025-04-11,ACC10181,CL1181,Serge Nkou,M,29,Savings,Debit,146713,ATM,Garoua,1467060
TXN01239,2025-08-17,ACC10293,CL1293,Yvonne Tchoumi,F,62,Current,Debit,283283,ATM,Garoua,892239
TXN01240,2025-09-09,ACC10278,CL1278,Serge Ngono,M,31,Savings,Credit,102947,Online,Bafoussam,878609
TXN01241,2025-07-23,ACC10172,CL1172,Patricia Ngono,F,47,Current,Debit,190301,Mobile,Yaoundé,1150815
TXN01242,2025-07-17,ACC10024,CL1024,Paul Mvondo,M,25,Savings,Credit,194792,Online,Bamenda,514048
TXN01243,2025-06-26,ACC10069,CL1069,Yvonne Etoa,F,53,Savings,Debit,150238,Online,Garoua,1281472
TXN01244,2025-10-15,ACC10102,CL1102,Patrick Mballa,M,42,Current,Credit,234610,ATM,Bafoussam,1450188
TXN01245,2025-08-01,ACC10275,CL1275,Solange Atangana,F,47,Savings,Debit,233899,Branch,Bamenda,78930
TXN01246,2025-08-06,ACC10243,CL1243,Clarisse Essomba,F,30,Savings,Credit,86873,Branch,Douala,738502
TXN01247,2025-03-15,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Debit,46129,Mobile,Douala,297854
TXN01248,2025-09-26,ACC10151,CL1151,Sandrine Atangana,F,30,Current,Credit,249833,Online,Douala,1486670
TXN01249,2025-02-15,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,198012,ATM,Garoua,363128
TXN01250,2025-05-20,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Credit,335918,Branch,Douala,679901
TXN01251,2025-08-25,ACC10016,CL1016,Didier Mvondo,M,26,Savings,Debit,292406,Mobile,Yaoundé,78125
TXN01252,2025-07-15,ACC10195,CL1195,Patrick Nana,M,44,Current,Debit,98520,Online,Yaoundé,1155454
TXN01253,2025-06-04,ACC10233,CL1233,Patricia Ngono,F,59,Savings,Credit,23142,Online,Garoua,413399
TXN01254,2025-08-26,ACC10067,CL1067,Chantal Ngono,F,60,Current,Credit,294224,Mobile,Bamenda,1195825
TXN01255,2025-03-20,ACC10164,CL1164,Serge Mvondo,M,39,Savings,Debit,2282,Online,Bafoussam,1029880
TXN01256,2025-11-22,ACC10189,CL1189,Yvonne Atangana,F,47,Current,Credit,336835,Branch,Yaoundé,1281823
TXN01257,2025-08-02,ACC10081,CL1081,Solange Mvondo,F,47,Savings,Debit,151831,Mobile,Yaoundé,1644868
TXN01258,2025-12-19,ACC10092,CL1092,Lionel Etoa,M,50,Current,Credit,476420,Mobile,Bafoussam,878299
TXN01259,2025-05-22,ACC10127,CL1127,Emmanuel Mvondo,M,54,Current,Debit,63576,Branch,Garoua,367034
TXN01260,2025-10-25,ACC10161,CL1161,Serge Mvondo,M,23,Current,Debit,190666,Branch,Bamenda,1395203
TXN01261,2025-05-13,ACC10285,CL1285,Jean Ngono,M,49,Current,Credit,456263,Branch,Garoua,1480268
TXN01262,2025-09-20,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Debit,196665,ATM,Bafoussam,0
TXN01263,2025-10-25,ACC10041,CL1041,Franck Atangana,M,28,Savings,Credit,86378,ATM,Bamenda,1350459
TXN01264,2025-08-25,ACC10188,CL1188,Didier Etoa,M,48,Savings,Debit,168604,Mobile,Garoua,749225
TXN01265,2025-01-28,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Credit,86620,Online,Bamenda,1524786
TXN01266,2025-11-22,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Credit,220946,Online,Bamenda,866845
TXN01267,2025-05-30,ACC10108,CL1108,Franck Etoa,M,51,Current,Debit,152968,ATM,Bafoussam,107850
TXN01268,2025-02-18,ACC10174,CL1174,Estelle Essomba,F,27,Current,Debit,97074,Mobile,Bafoussam,79908
TXN01269,2025-06-11,ACC10010,CL1010,Sandrine Etoa,F,63,Savings,Credit,458411,Online,Bafoussam,1785851
TXN01270,2025-12-24,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Credit,360369,Online,Yaoundé,1235057
TXN01271,2025-10-24,ACC10010,CL1010,Sandrine Etoa,F,63,Savings,Debit,281190,Online,Bafoussam,1046250
TXN01272,2025-03-12,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Debit,7762,Online,Douala,1936812
TXN01273,2025-09-06,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Credit,409319,Branch,Bamenda,1055218
TXN01274,2025-03-25,ACC10085,CL1085,Nadine Mvondo,F,29,Savings,Credit,483820,ATM,Bamenda,2435787
TXN01275,2025-09-15,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Debit,82031,Mobile,Garoua,265501
TXN01276,2025-11-11,ACC10208,CL1208,Clarisse Atangana,F,23,Savings,Debit,293896,ATM,Garoua,720278
TXN01277,2025-02-09,ACC10170,CL1170,Jean Nkou,M,40,Savings,Credit,242430,ATM,Garoua,496256
TXN01278,2025-09-03,ACC10046,CL1046,Clarisse Etoa,F,44,Savings,Debit,10111,Online,Bafoussam,958828
TXN01279,2025-07-05,ACC10131,CL1131,Clarisse Atangana,F,53,Current,Credit,363309,Mobile,Yaoundé,1279951
TXN01280,2025-11-02,ACC10193,CL1193,Chantal Nkou,F,39,Current,Credit,467472,Online,Bamenda,1254927
TXN01281,2025-01-15,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Debit,160742,ATM,Bamenda,151759
TXN01282,2025-12-22,ACC10200,CL1200,Nadine Essomba,F,40,Savings,Debit,68483,Mobile,Bafoussam,1834019
TXN01283,2025-03-06,ACC10099,CL1099,Yvonne Atangana,F,58,Current,Debit,162180,Mobile,Bafoussam,1673991
TXN01284,2025-08-06,ACC10009,CL1009,Paul Atangana,M,38,Current,Debit,42211,ATM,Garoua,348899
TXN01285,2025-09-05,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Debit,10859,Branch,Bafoussam,490686
TXN01286,2025-02-25,ACC10065,CL1065,Patrick Tchoumi,M,41,Current,Debit,103944,ATM,Yaoundé,1009568
TXN01287,2025-03-02,ACC10011,CL1011,Didier Etoa,M,31,Current,Debit,246934,Online,Garoua,369187
TXN01288,2025-06-04,ACC10280,CL1280,Patricia Nana,F,26,Savings,Debit,35732,ATM,Bamenda,1255380
TXN01289,2025-11-05,ACC10054,CL1054,Jean Mballa,M,44,Current,Debit,65903,Mobile,Yaoundé,424659
TXN01290,2025-12-10,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Debit,97878,Online,Bafoussam,1607250
TXN01291,2025-03-16,ACC10292,CL1292,Estelle Etoa,F,58,Savings,Debit,48594,Online,Bafoussam,107396
TXN01292,2025-03-24,ACC10069,CL1069,Yvonne Etoa,F,53,Savings,Credit,185655,Mobile,Garoua,1617365
TXN01293,2025-10-24,ACC10271,CL1271,Didier Nana,M,39,Savings,Debit,52959,ATM,Bafoussam,1489812
TXN01294,2025-05-25,ACC10038,CL1038,Nadine Etoa,F,39,Savings,Debit,101426,Mobile,Douala,1163203
TXN01295,2025-04-20,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Debit,52739,Branch,Douala,291244
TXN01296,2025-10-29,ACC10145,CL1145,Blaise Mbarga,M,54,Savings,Credit,367022,Mobile,Garoua,1932096
TXN01297,2025-02-24,ACC10082,CL1082,Chantal Tchoumi,F,65,Current,Credit,354121,Mobile,Yaoundé,1404420
TXN01298,2025-08-06,ACC10051,CL1051,Patrick Ngono,M,61,Savings,Credit,200027,Mobile,Bafoussam,1804500
TXN01299,2025-02-27,ACC10277,CL1277,Emmanuel Atangana,M,53,Savings,Debit,214688,Online,Yaoundé,921850
TXN01300,2025-02-26,ACC10003,CL1003,Didier Atangana,M,35,Current,Debit,245266,Mobile,Garoua,1502232
TXN01301,2025-07-04,ACC10252,CL1252,Nadine Nkou,F,43,Current,Credit,400650,Online,Bamenda,2156701
TXN01302,2025-06-17,ACC10049,CL1049,Patricia Etoa,F,42,Current,Debit,44121,Branch,Douala,1065798
TXN01303,2025-05-26,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Debit,202736,Branch,Bamenda,646078
TXN01304,2025-08-16,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Credit,361210,Mobile,Bafoussam,2066338
TXN01305,2025-08-08,ACC10035,CL1035,Jean Nana,M,21,Savings,Credit,153352,Mobile,Yaoundé,552131
TXN01306,2025-12-14,ACC10212,CL1212,Solange Mbarga,F,46,Current,Debit,250391,Online,Bafoussam,264279
TXN01307,2025-12-12,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,7703,Branch,Yaoundé,1344962
TXN01308,2025-08-13,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,208811,ATM,Garoua,435199
TXN01309,2025-07-22,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,76165,Branch,Yaoundé,1276500
TXN01310,2025-02-03,ACC10063,CL1063,Arnaud Tchoumi,M,33,Savings,Debit,89459,Online,Bafoussam,1446971
TXN01311,2025-04-13,ACC10260,CL1260,Sandrine Mbarga,F,26,Current,Debit,178540,Branch,Bafoussam,514228
TXN01312,2025-08-06,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Debit,123090,Branch,Bafoussam,1030136
TXN01313,2025-10-25,ACC10217,CL1217,Nadine Mvondo,F,25,Current,Credit,401984,Online,Garoua,1776094
TXN01314,2025-09-01,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Credit,187697,Branch,Bamenda,1036511
TXN01315,2025-05-23,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Credit,269128,Mobile,Bafoussam,1422354
TXN01316,2025-03-04,ACC10080,CL1080,Arnaud Ngono,M,34,Current,Credit,57642,Online,Yaoundé,962439
TXN01317,2025-04-29,ACC10185,CL1185,Clarisse Mbarga,F,41,Savings,Credit,261714,Mobile,Bamenda,449459
TXN01318,2025-01-28,ACC10098,CL1098,Nadine Atangana,F,32,Current,Debit,53220,ATM,Bamenda,1288441
TXN01319,2025-01-14,ACC10220,CL1220,Lionel Tchoumi,M,53,Current,Credit,356523,Mobile,Garoua,1623561
TXN01320,2025-12-14,ACC10241,CL1241,Blaise Essomba,M,22,Savings,Credit,317976,Online,Garoua,1199400
TXN01321,2025-11-15,ACC10030,CL1030,Estelle Nana,F,29,Current,Debit,159729,ATM,Bamenda,399873
TXN01322,2025-09-10,ACC10027,CL1027,Clarisse Etoa,F,35,Current,Debit,273602,Branch,Yaoundé,0
TXN01323,2025-12-05,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Debit,154911,Branch,Douala,194519
TXN01324,2025-05-14,ACC10274,CL1274,Lionel Mbarga,M,25,Current,Credit,265657,Online,Bafoussam,1819175
TXN01325,2025-08-09,ACC10068,CL1068,Serge Mballa,M,34,Current,Debit,17566,ATM,Garoua,1007584
TXN01326,2025-06-11,ACC10212,CL1212,Solange Mbarga,F,46,Current,Credit,236990,Branch,Bafoussam,751660
TXN01327,2025-01-19,ACC10136,CL1136,Paul Mvondo,M,28,Current,Credit,241992,ATM,Douala,1794818
TXN01328,2025-12-04,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Debit,292853,Online,Bamenda,1145313
TXN01329,2025-08-09,ACC10265,CL1265,Patricia Nkou,F,59,Current,Debit,258676,Mobile,Douala,569292
TXN01330,2025-07-19,ACC10248,CL1248,Emmanuel Mballa,M,48,Current,Credit,376245,Branch,Yaoundé,930744
TXN01331,2025-12-12,ACC10120,CL1120,Franck Mballa,M,39,Savings,Debit,299243,Branch,Garoua,1192307
TXN01332,2025-10-15,ACC10055,CL1055,Paul Essomba,M,56,Savings,Credit,250514,Mobile,Garoua,2241981
TXN01333,2025-05-15,ACC10200,CL1200,Nadine Essomba,F,40,Savings,Debit,206198,Branch,Bafoussam,1696304
TXN01334,2025-12-13,ACC10286,CL1286,Patrick Tchoumi,M,30,Current,Credit,324454,Online,Bafoussam,1914182
TXN01335,2025-02-01,ACC10153,CL1153,Blaise Tchoumi,M,30,Current,Credit,169025,ATM,Douala,1556807
TXN01336,2025-07-07,ACC10068,CL1068,Serge Mballa,M,34,Current,Debit,68212,Online,Garoua,956938
TXN01337,2025-07-14,ACC10175,CL1175,Brigitte Etoa,F,28,Savings,Debit,179916,ATM,Garoua,1260010
TXN01338,2025-07-02,ACC10099,CL1099,Yvonne Atangana,F,58,Current,Credit,181954,Branch,Bafoussam,2018125
TXN01339,2025-12-05,ACC10035,CL1035,Jean Nana,M,21,Savings,Credit,30595,Mobile,Yaoundé,429374
TXN01340,2025-11-28,ACC10094,CL1094,Patricia Atangana,F,46,Savings,Debit,124009,Online,Douala,1167710
TXN01341,2025-06-06,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Debit,35340,ATM,Garoua,312192
TXN01342,2025-01-11,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Credit,90013,Online,Garoua,1548649
TXN01343,2025-12-03,ACC10265,CL1265,Patricia Nkou,F,59,Current,Debit,242649,Branch,Douala,585319
TXN01344,2025-01-11,ACC10207,CL1207,Nadine Ngono,F,45,Savings,Credit,140785,Branch,Bamenda,1239911
TXN01345,2025-07-13,ACC10098,CL1098,Nadine Atangana,F,32,Current,Debit,166944,Branch,Bamenda,1174717
TXN01346,2025-02-20,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Credit,301175,Branch,Yaoundé,2241148
TXN01347,2025-06-22,ACC10281,CL1281,Emmanuel Tchoumi,M,59,Savings,Debit,108955,Branch,Bafoussam,1671690
TXN01348,2025-11-11,ACC10213,CL1213,Nadine Mbarga,F,53,Savings,Credit,88360,Online,Yaoundé,2038217
TXN01349,2025-04-14,ACC10011,CL1011,Didier Etoa,M,31,Current,Credit,229584,Branch,Garoua,845705
TXN01350,2025-04-20,ACC10200,CL1200,Nadine Essomba,F,40,Savings,Debit,281931,Online,Bafoussam,1620571
TXN01351,2025-06-02,ACC10049,CL1049,Patricia Etoa,F,42,Current,Credit,25920,Branch,Douala,1135839
TXN01352,2025-10-24,ACC10007,CL1007,Clarisse Nana,F,39,Current,Debit,49212,ATM,Bamenda,1211583
TXN01353,2025-02-04,ACC10183,CL1183,Lionel Nkou,M,63,Current,Credit,144321,Branch,Bamenda,1154905
TXN01354,2025-06-27,ACC10166,CL1166,Marie Mballa,F,55,Current,Credit,110963,ATM,Yaoundé,933943
TXN01355,2025-06-03,ACC10201,CL1201,Emmanuel Ngono,M,60,Savings,Credit,265576,Branch,Yaoundé,886217
TXN01356,2025-08-01,ACC10012,CL1012,Patrick Nkou,M,35,Current,Credit,105897,Branch,Yaoundé,997200
TXN01357,2025-09-21,ACC10007,CL1007,Clarisse Nana,F,39,Current,Credit,328661,Branch,Bamenda,1589456
TXN01358,2025-11-18,ACC10177,CL1177,Paul Nana,M,34,Savings,Debit,10753,Mobile,Bamenda,1744342
TXN01359,2025-12-05,ACC10094,CL1094,Patricia Atangana,F,46,Savings,Credit,112648,Branch,Douala,1404367
TXN01360,2025-11-23,ACC10127,CL1127,Emmanuel Mvondo,M,54,Current,Credit,492343,Branch,Garoua,922953
TXN01361,2025-04-13,ACC10040,CL1040,Jean Nana,M,26,Savings,Debit,274819,Online,Douala,1023060
TXN01362,2025-05-04,ACC10101,CL1101,Sandrine Nkou,F,52,Savings,Credit,78460,Mobile,Bafoussam,1150926
TXN01363,2025-08-11,ACC10053,CL1053,Didier Nkou,M,44,Savings,Credit,443563,Branch,Bamenda,1394891
TXN01364,2025-02-02,ACC10083,CL1083,Patrick Mballa,M,45,Savings,Credit,451985,Mobile,Garoua,1525876
TXN01365,2025-05-27,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Credit,140950,Mobile,Douala,323281
TXN01366,2025-11-04,ACC10041,CL1041,Franck Atangana,M,28,Savings,Credit,361109,Mobile,Bamenda,1625190
TXN01367,2025-02-28,ACC10254,CL1254,Marie Mballa,F,33,Savings,Credit,126033,Mobile,Yaoundé,2033670
TXN01368,2025-05-06,ACC10123,CL1123,Patricia Tchoumi,F,39,Savings,Debit,15524,Online,Garoua,1017406
TXN01369,2025-10-14,ACC10094,CL1094,Patricia Atangana,F,46,Savings,Credit,255480,Branch,Douala,1547199
TXN01370,2025-01-19,ACC10104,CL1104,Blaise Mvondo,M,49,Savings,Credit,340173,Mobile,Yaoundé,1007229
TXN01371,2025-03-11,ACC10000,CL1000,Jean Mballa,M,36,Savings,Debit,143979,ATM,Douala,1450513
TXN01372,2025-05-23,ACC10083,CL1083,Patrick Mballa,M,45,Savings,Credit,415014,Mobile,Garoua,1488905
TXN01373,2025-01-11,ACC10006,CL1006,Patricia Mballa,F,23,Savings,Debit,255721,ATM,Garoua,1728472
TXN01374,2025-11-05,ACC10031,CL1031,Chantal Etoa,F,27,Current,Debit,165576,Online,Yaoundé,627439
TXN01375,2025-07-06,ACC10100,CL1100,Paul Mballa,M,49,Current,Debit,214388,ATM,Douala,1030673
TXN01376,2025-03-13,ACC10252,CL1252,Nadine Nkou,F,43,Current,Credit,495488,Mobile,Bamenda,2251539
TXN01377,2025-03-03,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Debit,263274,Online,Yaoundé,1676699
TXN01378,2025-02-16,ACC10080,CL1080,Arnaud Ngono,M,34,Current,Credit,464766,Mobile,Yaoundé,1369563
TXN01379,2025-06-18,ACC10039,CL1039,Patrick Nkou,M,24,Current,Debit,165317,Branch,Bamenda,939236
TXN01380,2025-04-22,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Debit,222705,Mobile,Douala,317110
TXN01381,2025-04-20,ACC10017,CL1017,Arnaud Tchoumi,M,25,Current,Debit,92831,Online,Garoua,1206837
TXN01382,2025-05-11,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Credit,215106,ATM,Garoua,837978
TXN01383,2025-07-11,ACC10180,CL1180,Emmanuel Nkou,M,43,Current,Credit,280691,ATM,Douala,363786
TXN01384,2025-08-05,ACC10131,CL1131,Clarisse Atangana,F,53,Current,Credit,287127,Branch,Yaoundé,1203769
TXN01385,2025-03-16,ACC10032,CL1032,Chantal Mvondo,F,24,Savings,Debit,146612,Online,Yaoundé,747746
TXN01386,2025-07-08,ACC10102,CL1102,Patrick Mballa,M,42,Current,Credit,376217,Online,Bafoussam,1591795
TXN01387,2025-12-06,ACC10235,CL1235,Blaise Tchoumi,M,39,Savings,Debit,19250,ATM,Garoua,1150652
TXN01388,2025-10-10,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Debit,133635,Branch,Bafoussam,499911
TXN01389,2025-12-25,ACC10002,CL1002,Franck Etoa,M,53,Savings,Credit,335993,Online,Bamenda,1563009
TXN01390,2025-05-02,ACC10283,CL1283,Lionel Atangana,M,60,Current,Debit,281447,Branch,Yaoundé,1632914
TXN01391,2025-07-21,ACC10155,CL1155,Solange Ngono,F,25,Current,Credit,5124,Online,Garoua,1287351
TXN01392,2025-05-01,ACC10144,CL1144,Blaise Nkou,M,29,Current,Credit,48317,Online,Bamenda,1922210
TXN01393,2025-08-13,ACC10163,CL1163,Didier Essomba,M,54,Current,Debit,85005,Online,Bamenda,1706622
TXN01394,2025-01-18,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Credit,414829,Online,Douala,954644
TXN01395,2025-08-30,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Debit,258788,Branch,Bamenda,590026
TXN01396,2025-08-05,ACC10019,CL1019,Sandrine Mbarga,F,39,Savings,Credit,377116,ATM,Garoua,1378643
TXN01397,2025-09-17,ACC10003,CL1003,Didier Atangana,M,35,Current,Debit,137823,ATM,Garoua,1609675
TXN01398,2025-11-05,ACC10030,CL1030,Estelle Nana,F,29,Current,Credit,221657,Online,Bamenda,781259
TXN01399,2025-01-15,ACC10107,CL1107,Brigitte Etoa,F,28,Current,Credit,365490,ATM,Douala,666214
TXN01400,2025-11-25,ACC10183,CL1183,Lionel Nkou,M,63,Current,Debit,233471,Mobile,Bamenda,777113
TXN01401,2025-04-13,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,211062,Online,Bafoussam,83625
TXN01402,2025-02-12,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Credit,302889,ATM,Yaoundé,2275445
TXN01403,2025-09-22,ACC10098,CL1098,Nadine Atangana,F,32,Current,Debit,131864,Mobile,Bamenda,1209797
TXN01404,2025-06-13,ACC10295,CL1295,Sandrine Nkou,F,46,Savings,Credit,416572,Branch,Yaoundé,1226839
TXN01405,2025-03-10,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Credit,458968,Online,Bafoussam,1092514
TXN01406,2025-05-25,ACC10172,CL1172,Patricia Ngono,F,47,Current,Debit,172746,Mobile,Yaoundé,1168370
TXN01407,2025-07-08,ACC10104,CL1104,Blaise Mvondo,M,49,Savings,Debit,218315,Mobile,Yaoundé,448741
TXN01408,2025-07-13,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Credit,460480,Mobile,Bamenda,1898646
TXN01409,2025-10-13,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Debit,13042,Mobile,Bafoussam,488503
TXN01410,2025-04-12,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Debit,243443,Online,Bafoussam,70638
TXN01411,2025-07-25,ACC10074,CL1074,Paul Atangana,M,35,Current,Debit,27100,Branch,Douala,128215
TXN01412,2025-02-15,ACC10201,CL1201,Emmanuel Ngono,M,60,Savings,Credit,79250,Online,Yaoundé,699891
TXN01413,2025-03-02,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Debit,298398,ATM,Yaoundé,546640
TXN01414,2025-08-21,ACC10224,CL1224,Yvonne Nana,F,54,Savings,Credit,406463,Branch,Bamenda,1219612
TXN01415,2025-04-15,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Debit,118694,Mobile,Garoua,228838
TXN01416,2025-09-11,ACC10161,CL1161,Serge Mvondo,M,23,Current,Credit,151975,Branch,Bamenda,1737844
TXN01417,2025-04-16,ACC10239,CL1239,Solange Mbarga,F,54,Current,Debit,227129,Mobile,Yaoundé,0
TXN01418,2025-12-13,ACC10052,CL1052,Solange Atangana,F,56,Savings,Credit,382004,Mobile,Yaoundé,589801
TXN01419,2025-07-29,ACC10231,CL1231,Patrick Mvondo,M,33,Savings,Credit,95565,Mobile,Douala,470508
TXN01420,2025-05-15,ACC10233,CL1233,Patricia Ngono,F,59,Savings,Debit,153144,Mobile,Garoua,237113
TXN01421,2025-05-08,ACC10065,CL1065,Patrick Tchoumi,M,41,Current,Credit,476701,Online,Yaoundé,1590213
TXN01422,2025-01-06,ACC10213,CL1213,Nadine Mbarga,F,53,Savings,Credit,45951,Branch,Yaoundé,1995808
TXN01423,2025-12-21,ACC10218,CL1218,Brigitte Tchoumi,F,24,Savings,Debit,170473,Branch,Bafoussam,530499
TXN01424,2025-12-29,ACC10093,CL1093,Emmanuel Mballa,M,27,Savings,Debit,202062,Branch,Bamenda,1795955
TXN01425,2025-02-18,ACC10299,CL1299,Jean Nkou,M,29,Current,Credit,39302,ATM,Bafoussam,1178421
TXN01426,2025-05-01,ACC10141,CL1141,Blaise Nana,M,51,Current,Debit,175515,Branch,Bafoussam,1031939
TXN01427,2025-12-10,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Credit,318914,ATM,Douala,858729
TXN01428,2025-09-16,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Debit,133989,Branch,Yaoundé,740699
TXN01429,2025-12-10,ACC10048,CL1048,Emmanuel Mballa,M,28,Savings,Credit,207934,Online,Yaoundé,829089
TXN01430,2025-01-22,ACC10077,CL1077,Blaise Mvondo,M,37,Current,Debit,294370,Mobile,Douala,1361657
TXN01431,2025-09-15,ACC10031,CL1031,Chantal Etoa,F,27,Current,Credit,90058,Branch,Yaoundé,883073
